cityCode	cityName	townCode	townName	읍면동명	투표구명	선거인수	투표수	더불어민주연합	국민의미래	녹색정의당	새로운미래	개혁신당	자유통일당	조국혁신당	가가국민참여신당	가가호호공명선거대한당	반공정당코리아	가락특권폐지당	공화당	국가혁명당	국민대통합당	금융개혁당	기독당	기후민생당	내일로미래로	노동당	노인복지당	대중민주당	대한국민당	대한민국당	대한상공인당	미래당	새누리당	소나무당	신한반도당	여성의당	우리공화당	자유민주당	케이정치혁신연합당	통일한국당	한국농어민당	한나라당	한류연합당	홍익당	히시태그국민정책당	계	무효투표수	기권자수
1100	서울특별시	1123	강남구	청담동	청담동제7투	1425	651	54	375	10	16	33	25	82	0	5	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	1	0	0	0	611	40	774
1100	서울특별시	1123	강남구	삼성1동	소계	9633	6201	680	3608	77	73	293	168	943	2	17	0	2	0	8	3	4	5	3	2	0	2	3	0	0	1	1	14	30	0	5	8	16	0	1	1	22	0	1	5	5998	203	3432
1100	서울특별시	1123	강남구	삼성1동	관내사전투표	2331	2331	305	1213	32	28	106	20	506	2	0	0	1	0	1	1	2	2	1	0	0	0	2	0	0	0	0	3	19	0	2	2	3	0	1	1	8	0	0	0	2261	70	0
1100	서울특별시	1123	강남구	삼성1동	삼성1동제1투	2672	1334	145	793	19	24	67	53	154	0	9	0	0	0	2	1	0	1	1	0	0	1	1	0	0	0	1	2	3	0	1	2	6	0	0	0	7	0	0	2	1295	39	1338
1100	서울특별시	1123	강남구	삼성1동	삼성1동제2투	2088	1220	87	819	13	14	59	50	111	0	3	0	1	0	3	0	2	0	0	1	0	0	0	0	0	0	0	4	3	0	0	1	4	0	0	0	3	0	0	1	1179	41	868
1100	서울특별시	1123	강남구	삼성1동	삼성1동제3투	2542	1316	143	783	13	7	61	45	172	0	5	0	0	0	2	1	0	2	1	1	0	1	0	0	0	1	0	5	5	0	2	3	3	0	0	0	4	0	1	2	1263	53	1226
1100	서울특별시	1123	강남구	삼성2동	소계	23062	14506	1924	7303	235	229	919	418	2546	2	36	2	5	3	24	10	9	14	1	7	5	2	1	0	1	0	4	31	73	0	18	20	39	2	4	1	41	1	2	6	13938	568	8556
1100	서울특별시	1123	강남구	삼성2동	관내사전투표	4657	4658	787	2001	81	80	261	67	1134	1	2	0	2	0	6	4	4	2	0	2	3	0	1	0	0	0	3	10	37	0	8	2	5	2	1	1	10	1	2	1	4521	137	-1
1100	서울특별시	1123	강남구	삼성2동	삼성2동제1투	3257	1294	231	589	13	29	70	55	200	1	11	0	1	2	1	0	1	5	1	3	0	0	0	0	0	0	0	3	4	0	2	3	11	0	0	0	4	0	0	0	1240	54	1963
1100	서울특별시	1123	강남구	삼성2동	삼성2동제2투	3746	2369	223	1320	42	33	182	79	343	0	3	1	0	0	4	2	1	3	0	1	1	1	0	0	1	0	1	6	10	0	4	5	9	0	0	0	8	0	0	2	2285	84	1377
1100	서울특별시	1123	강남구	삼성2동	삼성2동제3투	4079	2035	212	1121	38	30	134	77	273	0	6	1	2	0	2	3	0	2	0	0	0	1	0	0	0	0	0	3	8	0	2	5	6	0	0	0	9	0	0	2	1937	98	2044
1100	서울특별시	1123	강남구	삼성2동	삼성2동제4투	3180	1506	240	712	32	22	61	62	234	0	2	0	0	1	7	0	0	2	0	1	1	0	0	0	0	0	0	2	8	0	0	2	4	0	1	0	5	0	0	1	1400	106	1674
1100	서울특별시	1123	강남구	삼성2동	삼성2동제5투	4143	2644	231	1560	29	35	211	78	362	0	12	0	0	0	4	1	3	0	0	0	0	0	0	0	0	0	0	7	6	0	2	3	4	0	2	0	5	0	0	0	2555	89	1499
1100	서울특별시	1123	강남구	대치1동	소계	17206	12737	987	7063	187	145	1622	325	1751	2	32	1	0	7	8	5	8	13	1	7	1	3	1	0	0	3	4	23	48	0	16	13	40	0	1	0	14	1	5	6	12343	394	4469
1100	서울특별시	1123	강남구	대치1동	관내사전투표	4478	4477	425	2273	77	50	495	58	911	0	3	0	0	4	2	3	4	4	1	4	0	2	0	0	0	2	2	8	22	0	4	2	6	0	1	0	5	0	1	0	4369	108	1
1100	서울특별시	1123	강남구	대치1동	대치1동제1투	3198	1984	126	1094	27	22	338	56	200	0	5	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	6	0	5	0	0	0	1	0	0	2	1890	94	1214
1100	서울특별시	1123	강남구	대치1동	대치1동제2투	2345	1460	123	789	24	12	185	44	186	0	3	0	0	0	0	2	1	2	0	3	1	0	0	0	0	0	0	6	11	0	3	0	5	0	0	0	2	0	3	1	1406	54	885
1100	서울특별시	1123	강남구	대치1동	대치1동제3투	1948	1329	85	833	13	12	156	54	110	1	5	0	0	2	1	0	1	2	0	0	0	0	0	0	0	1	0	1	4	0	1	4	3	0	0	0	1	0	1	1	1292	37	619
1100	서울특별시	1123	강남구	대치1동	대치1동제4투	2151	1461	75	945	14	11	168	59	109	1	12	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	17	0	0	0	2	0	0	1	1420	41	690
1100	서울특별시	1123	강남구	대치1동	대치1동제5투	3086	2026	153	1129	32	38	280	54	235	0	4	1	0	1	2	0	1	3	0	0	0	1	1	0	0	0	2	4	8	0	2	6	4	0	0	0	3	1	0	1	1966	60	1060
1100	서울특별시	1123	강남구	대치2동	소계	26292	18519	1787	10283	279	230	1513	485	2965	2	45	6	1	7	23	3	12	20	0	7	6	3	2	3	2	9	1	28	80	0	29	12	52	1	1	1	28	0	5	9	17940	579	7773
1100	서울특별시	1123	강남구	대치2동	관내사전투표	5158	5158	648	2516	71	66	349	71	1235	0	0	0	0	2	7	2	2	3	0	1	0	3	0	0	0	3	0	5	29	0	4	0	7	0	0	0	7	0	0	5	5036	122	0
1100	서울특별시	1123	강남구	대치2동	대치2동제1투	3058	1946	194	1088	37	27	162	49	281	0	7	0	0	0	4	0	2	3	0	1	1	0	0	1	0	4	0	5	5	0	5	1	7	0	0	0	3	0	1	0	1888	58	1112
1100	서울특별시	1123	강남구	대치2동	대치2동제2투	2436	1600	133	916	23	14	116	44	268	0	2	1	0	1	1	0	0	0	0	1	0	0	2	2	0	1	0	4	7	0	3	0	1	0	0	0	2	0	0	1	1543	57	836
1100	서울특별시	1123	강남구	대치2동	대치2동제3투	2459	1600	156	922	33	22	119	54	198	0	10	2	0	1	2	0	1	2	0	1	3	0	0	0	0	0	0	2	9	0	6	0	7	0	0	0	5	0	0	0	1555	45	859
1100	서울특별시	1123	강남구	대치2동	대치2동제4투	2337	1629	82	1031	18	27	184	61	143	0	6	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	3	12	0	0	0	2	0	0	1	1580	49	708
1100	서울특별시	1123	강남구	대치2동	대치2동제5투	2399	1713	91	1126	21	13	156	46	168	1	1	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	4	5	0	3	3	7	0	0	0	2	0	1	1	1653	60	686
1100	서울특별시	1123	강남구	대치2동	대치2동제6투	2555	1758	128	1122	23	13	145	47	199	1	7	0	0	0	1	1	1	3	0	0	0	0	0	0	0	0	1	2	4	0	1	2	2	1	1	0	2	0	0	0	1707	51	797
1100	서울특별시	1123	강남구	대치2동	대치2동제7투	2999	1634	143	869	25	27	187	50	223	0	3	0	0	1	0	0	5	1	0	1	0	0	0	0	0	0	0	3	10	0	3	1	5	0	0	0	4	0	1	0	1562	72	1365
1100	서울특별시	1123	강남구	대치2동	대치2동제8투	2891	1481	212	693	28	21	95	63	250	0	9	2	0	1	6	0	1	8	0	0	2	0	0	0	2	1	0	2	5	0	4	2	4	0	0	1	1	0	2	1	1416	65	1410
1100	서울특별시	1123	강남구	대치4동	소계	15217	8914	1586	3723	177	160	474	260	1962	2	13	4	3	3	15	3	4	9	2	6	3	5	1	0	3	2	4	23	54	0	10	14	13	0	3	2	18	0	5	5	8571	343	6303
1100	서울특별시	1123	강남구	대치4동	관내사전투표	4007	4006	738	1513	80	67	221	51	1131	0	1	3	0	3	7	1	2	3	0	2	2	5	1	0	1	2	2	7	37	0	5	4	3	0	1	0	7	0	1	2	3903	103	1
1100	서울특별시	1123	강남구	대치4동	대치4동제1투	2527	1167	227	488	22	26	58	50	205	0	3	0	0	0	3	0	1	0	0	0	0	0	0	0	2	0	1	2	6	0	1	0	4	0	0	1	2	0	1	1	1104	63	1360
1100	서울특별시	1123	강남구	대치4동	대치4동제2투	2988	1460	243	594	32	34	71	75	281	2	3	1	3	0	1	1	1	2	0	3	0	0	0	0	0	0	0	4	4	0	2	6	2	0	0	0	7	0	0	0	1372	88	1528
1100	서울특별시	1123	강남구	대치4동	대치4동제3투	2763	1157	165	607	22	19	68	33	164	0	3	0	0	0	3	0	0	3	1	0	1	0	0	0	0	0	0	4	4	0	0	3	1	0	0	0	1	0	3	1	1106	51	1606
1100	서울특별시	1123	강남구	대치4동	대치4동제4투	2932	1124	213	521	21	14	56	51	181	0	3	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	6	3	0	2	1	3	0	2	1	1	0	0	1	1086	38	1808
1100	서울특별시	1123	강남구	역삼1동	소계	28415	13406	2777	5354	309	244	622	418	2606	1	31	2	4	4	40	2	11	14	5	2	3	6	0	0	3	1	1	29	81	13	30	13	38	4	4	1	20	1	8	15	12717	689	15009
1100	서울특별시	1123	강남구	역삼1동	관내사전투표	4051	4051	961	1329	82	78	188	53	1079	1	1	0	1	2	7	0	5	2	2	1	0	1	0	0	0	0	1	13	38	0	12	4	3	0	1	0	5	0	2	4	3876	175	0
1100	서울특별시	1123	강남구	역삼1동	역삼1동제1투	3356	1234	236	527	16	17	49	51	220	0	2	2	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	2	3	0	4	1	6	0	1	1	2	0	2	2	1149	85	2122
1100	서울특별시	1123	강남구	역삼1동	역삼1동제2투	2489	936	194	392	29	18	29	44	148	0	5	0	0	0	6	0	1	2	0	0	0	1	0	0	2	0	0	1	5	0	0	2	6	1	0	0	1	0	1	2	890	46	1553
1100	서울특별시	1123	강남구	역삼1동	역삼1동제3투	3269	1196	238	503	24	8	56	51	222	0	4	0	0	0	4	0	3	1	0	1	0	1	0	0	0	0	0	0	3	13	0	1	1	3	0	0	0	0	1	1	1139	57	2073
1100	서울특별시	1123	강남구	역삼1동	역삼1동제4투	3510	1315	236	608	32	27	59	49	192	0	7	0	0	1	5	1	0	2	0	0	1	0	0	0	1	1	0	2	12	0	3	0	6	0	1	0	3	1	0	0	1250	65	2195
1100	서울특별시	1123	강남구	역삼1동	역삼1동제5투	4077	1357	276	565	31	30	68	42	227	0	4	0	1	0	8	0	0	1	0	0	1	1	0	0	0	0	0	7	6	0	2	0	5	0	0	0	4	0	0	1	1280	77	2720
1100	서울특별시	1123	강남구	역삼1동	역삼1동제6투	3001	1264	249	522	31	24	57	58	226	0	4	0	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	7	0	6	2	5	0	0	0	3	0	0	3	1202	62	1737
1100	서울특별시	1123	강남구	역삼1동	역삼1동제7투	2652	1297	233	581	39	35	69	50	175	0	3	0	1	0	4	0	1	3	2	0	0	0	0	0	0	0	0	4	5	0	3	2	5	0	0	0	0	0	2	1	1218	79	1355
1100	서울특별시	1123	강남구	역삼1동	역삼1동제8투	2010	756	154	327	25	7	47	20	117	0	1	0	1	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	1	1	0	1	0	2	0	0	1	713	43	1254
1100	서울특별시	1123	강남구	역삼2동	소계	26673	16887	2300	7927	329	287	1224	369	3375	2	46	2	0	3	27	6	17	17	4	1	3	9	2	1	1	4	2	26	59	1	30	16	37	1	2	3	29	0	7	10	16179	708	9786
1100	서울특별시	1123	강남구	역삼2동	관내사전투표	6021	6021	962	2449	114	114	387	61	1604	2	3	0	0	2	9	4	7	6	1	1	3	3	0	1	0	2	0	7	29	0	13	0	4	0	1	0	8	0	3	2	5802	219	0
1100	서울특별시	1123	강남구	역삼2동	역삼2동제1투	3031	1623	145	877	32	26	142	36	257	0	8	1	0	0	1	0	2	4	0	0	0	2	0	0	0	0	0	4	3	0	0	0	9	0	0	0	3	0	0	1	1553	70	1408
1100	서울특별시	1123	강남구	역삼2동	역삼2동제2투	4300	2514	240	1376	48	43	214	75	366	0	9	0	0	1	3	1	3	2	0	0	0	1	0	0	0	0	2	6	8	0	5	3	9	0	0	0	6	0	0	2	2423	91	1786
1100	서울특별시	1123	강남구	역삼2동	역삼2동제3투	3862	1498	261	658	32	28	70	52	262	0	9	0	0	0	3	1	2	0	1	0	0	1	0	0	0	0	0	2	4	0	5	4	6	0	0	0	4	0	2	2	1409	89	2364
1100	서울특별시	1123	강남구	역삼2동	역삼2동제4투	3342	1503	333	625	32	14	64	59	247	0	4	0	0	0	5	0	1	1	1	0	0	1	0	0	1	0	0	3	4	0	1	0	3	0	0	1	3	0	1	1	1405	98	1839
1100	서울특별시	1123	강남구	역삼2동	역삼2동제5투	2803	1653	215	785	38	34	132	36	321	0	3	0	0	0	2	0	0	3	1	0	0	1	0	0	0	0	0	3	6	0	5	1	2	1	1	1	3	0	1	1	1596	57	1150
1100	서울특별시	1123	강남구	역삼2동	역삼2동제6투	3314	2075	144	1157	33	28	215	50	318	0	10	1	0	0	4	0	2	1	0	0	0	0	2	0	0	2	0	1	5	1	1	8	4	0	0	1	2	0	0	1	1991	84	1239
1100	서울특별시	1123	강남구	도곡1동	소계	15406	11013	1416	5578	206	178	638	287	2038	0	31	1	2	3	13	6	6	18	4	6	4	3	0	0	0	7	0	15	73	0	17	8	44	6	3	1	13	0	1	4	10630	383	4393
1100	서울특별시	1123	강남구	도곡1동	관내사전투표	4341	4340	609	1972	78	79	263	46	1069	0	2	0	1	1	3	3	2	5	2	1	1	2	0	0	0	1	0	4	36	0	6	3	8	1	0	0	5	0	0	1	4204	136	1
1100	서울특별시	1123	강남구	도곡1동	도곡1동제1투	1114	707	55	440	7	11	37	27	91	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	10	0	0	2	4	0	0	0	1	0	0	1	691	16	407
1100	서울특별시	1123	강남구	도곡1동	도곡1동제2투	2745	1636	191	892	32	23	105	55	237	0	7	1	0	0	3	0	2	3	0	1	0	0	0	0	0	1	0	3	6	0	3	2	9	0	0	0	1	0	0	1	1578	58	1109
1100	서울특별시	1123	강남구	도곡1동	도곡1동제3투	2568	1663	209	875	41	25	87	52	267	0	8	0	0	1	5	3	0	2	1	0	1	0	0	0	0	5	0	3	7	0	4	1	8	2	0	1	3	0	0	1	1612	51	905
1100	서울특별시	1123	강남구	도곡1동	도곡1동제4투	2932	1623	279	766	32	28	81	61	239	0	10	0	0	1	0	0	2	5	0	3	1	1	0	0	0	0	0	4	10	0	2	0	11	3	3	0	3	0	1	0	1546	77	1309
1100	서울특별시	1123	강남구	도곡1동	도곡1동제5투	1706	1044	73	633	16	12	65	46	135	0	4	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	4	0	2	0	4	0	0	0	0	0	0	0	999	45	662
1100	서울특별시	1123	강남구	도곡2동	소계	23039	16092	1281	9776	262	199	1329	464	1915	0	48	3	0	6	19	9	6	11	3	9	3	3	1	3	0	3	2	25	58	1	17	13	67	1	6	1	25	0	4	10	15583	509	6947
1100	서울특별시	1123	강남구	도곡2동	관내사전투표	3372	3372	373	1796	70	47	220	42	679	0	0	1	0	3	4	2	1	3	0	2	1	0	0	2	0	0	0	9	13	0	3	3	5	0	0	0	8	0	1	1	3289	83	0
1100	서울특별시	1123	강남구	도곡2동	도곡2동제1투	1758	882	127	481	20	8	38	29	105	0	6	1	0	0	1	0	2	2	0	1	1	0	0	0	0	0	0	1	6	0	1	0	0	0	1	1	0	0	1	0	833	49	876
1100	서울특별시	1123	강남구	도곡2동	도곡2동제2투	2479	1537	125	951	31	29	101	58	135	0	8	1	0	1	3	0	1	0	0	0	0	0	1	0	0	0	0	4	8	0	3	3	8	0	2	0	1	0	0	1	1475	62	942
1100	서울특별시	1123	강남구	도곡2동	도곡2동제3투	2422	1623	65	1146	13	12	125	77	102	0	11	0	0	1	0	2	0	1	1	2	0	1	0	0	0	0	0	3	4	0	0	2	9	0	0	0	0	0	0	2	1579	44	799
1100	서울특별시	1123	강남구	도곡2동	도곡2동제4투	3443	2326	84	1716	14	23	145	88	137	0	9	0	0	1	3	3	0	0	0	1	0	1	0	0	0	1	0	1	2	0	2	2	13	1	2	0	3	0	0	0	2252	74	1117
1100	서울특별시	1123	강남구	도곡2동	도곡2동제5투	3135	1981	139	1264	30	24	170	57	204	0	3	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	2	1	15	0	0	0	4	0	0	2	1928	53	1154
1100	서울특별시	1123	강남구	도곡2동	도곡2동제6투	3298	2274	160	1314	37	25	274	60	278	0	8	0	0	0	3	0	1	1	1	1	0	1	0	0	0	1	0	3	8	1	3	2	9	0	1	0	7	0	2	1	2202	72	1024
1100	서울특별시	1123	강남구	도곡2동	도곡2동제7투	3132	2097	208	1108	47	31	256	53	275	0	3	0	0	0	1	2	1	3	1	2	1	0	0	1	0	1	2	4	9	0	3	0	8	0	0	0	2	0	0	3	2025	72	1035
1100	서울특별시	1123	강남구	개포1동	소계	17007	12689	1286	6746	214	176	952	356	2103	2	33	1	5	7	22	5	12	12	1	2	3	5	0	0	0	3	1	27	63	0	13	17	20	0	2	2	19	0	3	1	12114	575	4318
1100	서울특별시	1123	강남구	개포1동	관내사전투표	4484	4484	541	2159	65	62	338	62	1014	0	4	0	0	1	7	1	5	7	0	1	0	2	0	0	0	2	1	14	31	0	3	1	7	0	0	1	7	0	0	1	4337	147	0
1100	서울특별시	1123	강남구	개포1동	개포1동제1투	3008	2007	115	1292	31	29	139	93	184	0	6	0	0	2	2	0	1	0	0	0	1	0	0	0	0	0	0	2	9	0	5	5	8	0	1	0	0	0	1	0	1926	81	1001
1100	서울특별시	1123	강남구	개포1동	개포1동제2투	2008	1204	109	649	25	14	101	37	151	0	12	1	0	0	2	0	2	1	0	0	1	1	0	0	0	0	0	1	2	0	0	2	2	0	0	0	4	0	1	0	1118	86	804
1100	서울특별시	1123	강남구	개포1동	개포1동제3투	668	400	107	147	2	3	5	32	64	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	368	32	268
1100	서울특별시	1123	강남구	개포1동	개포1동제4투	1979	1344	94	773	19	20	110	41	186	1	2	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	6	4	0	1	6	1	0	1	0	3	0	1	0	1274	70	635
1100	서울특별시	1123	강남구	개포1동	개포1동제5투	2383	1571	171	812	39	20	118	50	242	1	5	0	4	2	2	2	2	1	0	1	0	1	0	0	0	0	0	2	10	0	2	3	0	0	0	1	3	0	0	0	1494	77	812
1100	서울특별시	1123	강남구	개포1동	개포1동제6투	2477	1679	149	914	33	28	141	41	262	0	4	0	1	1	4	1	1	3	1	0	1	0	0	0	0	0	0	2	4	0	2	0	2	0	0	0	2	0	0	0	1597	82	798
1100	서울특별시	1123	강남구	개포2동	소계	28444	20549	2371	10376	432	343	1577	479	3663	3	42	2	3	4	42	4	15	22	4	2	8	7	0	2	3	3	1	39	96	0	32	28	41	1	1	6	27	1	0	9	19689	860	7895
1100	서울특별시	1123	강남구	개포2동	관내사전투표	5945	5945	764	2826	117	98	356	70	1436	0	2	1	0	3	9	1	2	5	1	0	2	3	0	0	1	1	0	9	35	0	6	4	9	0	0	0	5	0	0	5	5771	174	0
1100	서울특별시	1123	강남구	개포2동	개포2동제1투	2402	1410	150	804	31	15	74	58	169	0	4	0	0	0	2	0	0	2	0	1	0	0	0	0	0	1	1	0	10	0	4	4	4	0	0	0	3	1	0	0	1338	72	992
1100	서울특별시	1123	강남구	개포2동	개포2동제2투	2112	1386	155	771	28	18	74	50	186	0	5	0	1	0	5	1	4	1	0	0	1	1	0	1	0	0	0	1	2	0	4	4	9	0	0	0	1	0	0	0	1323	63	726
1100	서울특별시	1123	강남구	개포2동	개포2동제3투	2370	1672	150	895	26	23	158	54	260	0	3	0	0	0	2	0	1	4	0	0	0	0	0	0	1	0	0	1	6	0	0	1	2	0	0	1	5	0	0	1	1594	78	698
1100	서울특별시	1123	강남구	개포2동	개포2동제4투	3493	2421	221	1362	28	37	235	64	313	0	9	0	0	0	1	0	2	1	0	0	1	2	0	0	0	0	0	5	12	0	3	2	6	0	0	0	4	0	0	0	2308	113	1072
1100	서울특별시	1123	강남구	개포2동	개포2동제5투	1789	1069	123	605	18	12	51	53	122	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	2	0	4	4	5	0	0	0	0	0	0	1	1008	61	720
1100	서울특별시	1123	강남구	개포2동	개포2동제6투	3239	2089	259	911	58	34	224	29	432	1	6	1	0	1	3	0	1	3	2	0	3	1	0	0	1	0	0	5	12	0	5	1	1	1	0	1	2	0	0	1	1999	90	1150
1100	서울특별시	1123	강남구	개포2동	개포2동제7투	3442	2253	207	1253	50	37	199	58	301	1	9	0	0	0	4	1	1	4	0	0	1	0	0	0	0	0	0	9	5	0	3	3	2	0	1	1	1	0	0	1	2152	101	1189
1100	서울특별시	1123	강남구	개포2동	개포2동제8투	3652	2304	342	949	76	69	206	43	444	0	3	0	2	0	15	0	4	2	0	1	0	0	0	1	0	1	0	6	12	0	3	5	3	0	0	3	6	0	0	0	2196	108	1348
1100	서울특별시	1123	강남구	개포4동	소계	17854	11863	2059	5195	237	171	564	369	2480	1	25	0	3	1	19	4	5	12	1	2	6	1	4	3	1	0	2	25	64	0	10	20	22	1	4	2	18	5	0	10	11346	517	5991
1100	서울특별시	1123	강남구	개포4동	관내사전투표	4632	4632	979	1720	89	73	168	63	1290	0	2	0	0	1	7	1	2	7	0	1	2	0	3	2	1	0	1	9	35	0	2	4	9	1	1	0	9	4	0	5	4491	141	0
1100	서울특별시	1123	강남구	개포4동	개포4동제1투	2903	1482	275	620	46	25	57	60	287	0	4	0	1	0	3	0	1	1	0	1	1	1	1	0	0	0	0	2	6	0	1	5	1	0	1	0	4	0	0	0	1404	78	1421
1100	서울특별시	1123	강남구	개포4동	개포4동제2투	3609	2265	206	1362	33	21	170	97	264	0	9	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	6	8	0	1	2	6	0	0	1	0	0	0	1	2193	72	1344
1100	서울특별시	1123	강남구	개포4동	개포4동제3투	3387	1912	273	865	39	30	110	90	325	0	3	0	2	0	5	1	2	1	0	0	1	0	0	1	0	0	0	1	10	0	3	4	3	0	0	0	2	1	0	3	1775	137	1475
1100	서울특별시	1123	강남구	개포4동	개포4동제4투	3323	1572	326	628	30	22	59	59	314	1	7	0	0	0	2	2	0	0	1	0	2	0	0	0	0	0	0	7	5	0	3	5	3	0	2	1	3	0	0	1	1483	89	1751
1100	서울특별시	1123	강남구	일원본동	소계	16903	12561	1748	5806	309	199	861	300	2654	4	17	0	1	2	16	7	8	16	2	2	2	2	1	2	2	4	4	12	59	1	12	11	28	1	1	1	17	0	6	1	12119	442	4342
1100	서울특별시	1123	강남구	일원본동	관내사전투표	5706	5707	863	2390	134	85	356	57	1554	2	2	0	0	1	5	0	4	6	1	1	0	1	0	1	1	4	3	5	37	0	5	1	8	0	0	0	6	0	2	0	5535	172	-1
1100	서울특별시	1123	강남구	일원본동	일원본동제1투	3091	1674	196	867	33	27	118	74	258	0	3	0	1	1	3	0	3	3	0	0	0	0	1	0	0	0	0	3	3	0	1	4	10	0	0	1	4	0	1	0	1615	59	1417
1100	서울특별시	1123	강남구	일원본동	일원본동제2투	2461	1648	202	789	45	29	98	75	297	1	5	0	0	0	3	4	0	3	1	0	0	0	0	1	1	0	1	3	4	1	2	1	4	0	0	0	2	0	1	0	1573	75	813
1100	서울특별시	1123	강남구	일원본동	일원본동제3투	3214	2101	273	1123	44	37	161	46	304	0	3	0	0	0	3	2	1	3	0	1	1	0	0	0	0	0	0	0	8	0	4	2	5	0	1	0	2	0	2	1	2027	74	1113
1100	서울특별시	1123	강남구	일원본동	일원본동제4투	2431	1431	214	637	53	21	128	48	241	1	4	0	0	0	2	1	0	1	0	0	1	1	0	0	0	0	0	1	7	0	0	3	1	1	0	0	3	0	0	0	1369	62	1000
1100	서울특별시	1123	강남구	일원1동	소계	11545	7504	1620	3056	137	154	261	270	1395	5	20	1	3	4	15	5	4	11	4	4	5	5	2	3	1	2	3	16	33	3	8	12	25	0	3	3	13	1	4	8	7119	385	4041
1100	서울특별시	1123	강남구	일원1동	관내사전투표	3034	3034	742	1108	44	63	111	60	703	3	3	1	1	2	3	2	1	5	1	2	1	2	1	0	1	0	1	7	14	2	1	1	6	0	1	1	8	0	1	2	2905	129	0
1100	서울특별시	1123	강남구	일원1동	일원1동제1투	1639	745	150	310	15	17	25	50	110	0	2	0	1	0	0	1	1	2	1	1	0	1	0	0	0	0	1	2	0	0	0	5	4	0	0	0	2	0	0	1	702	43	894
1100	서울특별시	1123	강남구	일원1동	일원1동제2투	1773	1010	200	445	19	22	23	35	173	0	6	0	0	2	2	1	0	0	1	0	2	0	0	2	0	1	0	1	3	0	2	2	7	0	0	1	2	0	0	0	952	58	763
1100	서울특별시	1123	강남구	일원1동	일원1동제3투	1776	938	205	401	23	17	40	43	119	1	4	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	6	0	3	2	3	0	1	1	0	1	1	3	880	58	838
1100	서울특별시	1123	강남구	일원1동	일원1동제4투	1878	1078	193	481	29	19	45	46	170	0	3	0	0	0	2	0	1	2	1	1	1	1	1	0	0	1	1	2	9	1	2	1	3	0	1	0	0	0	1	2	1020	58	800
1100	서울특별시	1123	강남구	일원1동	일원1동제5투	1445	699	130	311	7	16	17	36	120	1	2	0	1	0	5	0	1	2	0	0	1	1	0	1	0	0	0	2	1	0	0	1	2	0	0	0	1	0	1	0	660	39	746
1100	서울특별시	1123	강남구	수서동	소계	12440	8920	1833	3924	149	152	340	341	1409	6	13	3	7	4	20	7	7	10	2	1	2	10	1	2	2	0	1	23	49	1	8	7	24	1	6	2	20	2	5	6	8400	520	3520
1100	서울특별시	1123	강남구	수서동	관내사전투표	3889	3889	870	1556	65	79	149	62	805	2	1	1	5	1	0	4	2	5	1	1	1	3	1	1	2	0	0	12	29	1	5	1	11	1	3	1	7	1	0	3	3692	197	0
1100	서울특별시	1123	강남구	수서동	수서동제1투	1826	1049	127	592	19	11	68	59	102	0	3	0	1	1	6	0	1	0	0	0	0	0	0	0	0	0	0	3	7	0	1	1	5	0	0	0	1	0	0	0	1008	41	777
1100	서울특별시	1123	강남구	수서동	수서동제2투	1249	781	207	302	8	15	13	64	83	0	1	1	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	1	0	1	0	0	1	709	72	468
1100	서울특별시	1123	강남구	수서동	수서동제3투	1394	730	169	318	4	5	13	50	93	2	2	0	1	0	3	1	1	2	0	0	0	1	0	0	0	0	1	1	4	0	0	2	1	0	0	0	6	1	3	1	685	45	664
1100	서울특별시	1123	강남구	수서동	수서동제4투	1403	790	200	304	4	8	8	56	115	2	1	1	0	1	4	0	0	2	0	0	0	5	0	1	0	0	0	4	1	0	1	0	1	0	1	1	3	0	0	0	724	66	613
1100	서울특별시	1123	강남구	수서동	수서동제5투	2679	1681	260	852	49	34	89	50	211	0	5	0	0	0	3	0	3	1	1	0	1	1	0	0	0	0	0	1	6	0	1	3	5	0	1	0	2	0	2	1	1582	99	998
1100	서울특별시	1123	강남구	세곡동	소계	32924	22726	4615	8604	481	459	998	728	5397	5	28	3	4	7	38	7	4	26	7	4	16	2	4	4	5	3	5	28	141	1	31	28	43	2	6	2	26	4	6	6	21778	948	10198
