district	nesdcLabel	name	party	percent	info	조사시작일	조사기관.여론M	조사기관2	의뢰기관	총협조율	후보수	권역	선거구명	RegNumber	SurveyAgency	여론조사명칭	등록일	지역_시도	link	조사기관.여심위	공동조사기관	조사시간	조사완료사례수	총사용규모	총거절이탈규모	총접촉률	가중법	조사방법.요약	표본구성.요약	조사일수	휴일조사일수	조사종료일	지역
서울 광진갑	케이에스오아이 주식회사(한국사회여론연구소) -  오마이뉴스	이정헌	더불어민주당	44.7	2024-03-31 ~ 2024-04-01 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 506명 / 8.4% / 95% 신뢰수준에 ±4.4%P	2024-03-31	케이에스오아이 주식회사(한국사회여론연구소)	케이에스오아이(한국사회여론연구소)	오마이뉴스	8.4	2	서울	광진갑	13310	케이에스오아이 주식회사(한국사회여론연구소)	서울특별시 광진구  갑 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-04-03	서울특별시	/portal/bbs/B0000005/view.do?nttId=14996&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=11	케이에스오아이주식회사(한국사회여론연구소)		24시간38분	506	14996	5517	42.1	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7500),KT(4500),LGU+(2996)가입자리스트로부터무작위추출	2	1	2024-04-01	지역
서울 광진갑	케이에스오아이 주식회사(한국사회여론연구소) -  오마이뉴스	김병민	국민의힘	38.8	2024-03-31 ~ 2024-04-01 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 506명 / 8.4% / 95% 신뢰수준에 ±4.4%P	2024-03-31	케이에스오아이 주식회사(한국사회여론연구소)	케이에스오아이(한국사회여론연구소)	오마이뉴스	8.4	2	서울	광진갑	13310	케이에스오아이 주식회사(한국사회여론연구소)	서울특별시 광진구  갑 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-04-03	서울특별시	/portal/bbs/B0000005/view.do?nttId=14996&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=11	케이에스오아이주식회사(한국사회여론연구소)		24시간38분	506	14996	5517	42.1	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7500),KT(4500),LGU+(2996)가입자리스트로부터무작위추출	2	1	2024-04-01	지역
부산 수영	케이에스오아이 주식회사(한국사회여론연구소) -  프레시안 부산울산 취채본부	유동철	더불어민주당	40.6	2024-03-31 ~ 2024-04-01 / 무선 ARS / 무선전화번호가상번호 / 501명 / 9.4% / 95% 신뢰수준에 ±4.4%P	2024-03-31	케이에스오아이 주식회사(한국사회여론연구소)	케이에스오아이(한국사회여론연구소)	프레시안 부산울산 취채본부	9.4	3	부산	수영	13285	케이에스오아이 주식회사(한국사회여론연구소)	부산광역시 수영구 국회의원선거정당지지도비례대표국회의원선거 	2024-04-02	부산광역시	/portal/bbs/B0000005/view.do?nttId=14970&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=13	케이에스오아이주식회사(한국사회여론연구소)		17시간0분	501	15000	4819	37.5	셀가중	무선ARS(100%) 무선전화번호가상번호	무선ARS(100%) SK(7500),KT(4500),LGU+(3000)가입자리스트로부터무작위추출	2	1	2024-04-01	지역
부산 수영	케이에스오아이 주식회사(한국사회여론연구소) -  프레시안 부산울산 취채본부	정연욱	국민의힘	29.9	2024-03-31 ~ 2024-04-01 / 무선 ARS / 무선전화번호가상번호 / 501명 / 9.4% / 95% 신뢰수준에 ±4.4%P	2024-03-31	케이에스오아이 주식회사(한국사회여론연구소)	케이에스오아이(한국사회여론연구소)	프레시안 부산울산 취채본부	9.4	3	부산	수영	13285	케이에스오아이 주식회사(한국사회여론연구소)	부산광역시 수영구 국회의원선거정당지지도비례대표국회의원선거 	2024-04-02	부산광역시	/portal/bbs/B0000005/view.do?nttId=14970&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=13	케이에스오아이주식회사(한국사회여론연구소)		17시간0분	501	15000	4819	37.5	셀가중	무선ARS(100%) 무선전화번호가상번호	무선ARS(100%) SK(7500),KT(4500),LGU+(3000)가입자리스트로부터무작위추출	2	1	2024-04-01	지역
부산 수영	케이에스오아이 주식회사(한국사회여론연구소) -  프레시안 부산울산 취채본부	장예찬	무소속	22.8	2024-03-31 ~ 2024-04-01 / 무선 ARS / 무선전화번호가상번호 / 501명 / 9.4% / 95% 신뢰수준에 ±4.4%P	2024-03-31	케이에스오아이 주식회사(한국사회여론연구소)	케이에스오아이(한국사회여론연구소)	프레시안 부산울산 취채본부	9.4	3	부산	수영	13285	케이에스오아이 주식회사(한국사회여론연구소)	부산광역시 수영구 국회의원선거정당지지도비례대표국회의원선거 	2024-04-02	부산광역시	/portal/bbs/B0000005/view.do?nttId=14970&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=13	케이에스오아이주식회사(한국사회여론연구소)		17시간0분	501	15000	4819	37.5	셀가중	무선ARS(100%) 무선전화번호가상번호	무선ARS(100%) SK(7500),KT(4500),LGU+(3000)가입자리스트로부터무작위추출	2	1	2024-04-01	지역
강원 춘천철원화천양구갑	한국갤럽조사연구소 -  MS투데이	허영	더불어민주당	46	2024-03-31 ~ 2024-03-31 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 504명 / 15.9% / 95% 신뢰수준에 ±4.4%P	2024-03-31	한국갤럽조사연구소	한국갤럽조사연구소	MS투데이	15.9	4	강원	춘천철원화천양구갑	13218	한국갤럽조사연구소	강원특별자치도 춘천시 강원특별자치도 철원군 강원특별자치도 화천군 강원특별자치도 양구군 갑 선거구국회의원선거정당지지도비례대표국회의원선거 	2024-04-01	강원특별자치도	/portal/bbs/B0000005/view.do?nttId=14897&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19	한국갤럽조사연구소		5시간0분	504	12632	2658	27.5	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7515),KT(4488),LGU+(2995)가입자리스트로부터무작위추출	1	1	2024-03-31	지역
강원 춘천철원화천양구갑	한국갤럽조사연구소 -  MS투데이	김혜란	국민의힘	41	2024-03-31 ~ 2024-03-31 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 504명 / 15.9% / 95% 신뢰수준에 ±4.4%P	2024-03-31	한국갤럽조사연구소	한국갤럽조사연구소	MS투데이	15.9	4	강원	춘천철원화천양구갑	13218	한국갤럽조사연구소	강원특별자치도 춘천시 강원특별자치도 철원군 강원특별자치도 화천군 강원특별자치도 양구군 갑 선거구국회의원선거정당지지도비례대표국회의원선거 	2024-04-01	강원특별자치도	/portal/bbs/B0000005/view.do?nttId=14897&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19	한국갤럽조사연구소		5시간0분	504	12632	2658	27.5	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7515),KT(4488),LGU+(2995)가입자리스트로부터무작위추출	1	1	2024-03-31	지역
강원 춘천철원화천양구갑	한국갤럽조사연구소 -  MS투데이	조일현	새로운미래	1	2024-03-31 ~ 2024-03-31 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 504명 / 15.9% / 95% 신뢰수준에 ±4.4%P	2024-03-31	한국갤럽조사연구소	한국갤럽조사연구소	MS투데이	15.9	4	강원	춘천철원화천양구갑	13218	한국갤럽조사연구소	강원특별자치도 춘천시 강원특별자치도 철원군 강원특별자치도 화천군 강원특별자치도 양구군 갑 선거구국회의원선거정당지지도비례대표국회의원선거 	2024-04-01	강원특별자치도	/portal/bbs/B0000005/view.do?nttId=14897&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19	한국갤럽조사연구소		5시간0분	504	12632	2658	27.5	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7515),KT(4488),LGU+(2995)가입자리스트로부터무작위추출	1	1	2024-03-31	지역
강원 춘천철원화천양구갑	한국갤럽조사연구소 -  MS투데이	오정규	무소속	1	2024-03-31 ~ 2024-03-31 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 504명 / 15.9% / 95% 신뢰수준에 ±4.4%P	2024-03-31	한국갤럽조사연구소	한국갤럽조사연구소	MS투데이	15.9	4	강원	춘천철원화천양구갑	13218	한국갤럽조사연구소	강원특별자치도 춘천시 강원특별자치도 철원군 강원특별자치도 화천군 강원특별자치도 양구군 갑 선거구국회의원선거정당지지도비례대표국회의원선거 	2024-04-01	강원특별자치도	/portal/bbs/B0000005/view.do?nttId=14897&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19	한국갤럽조사연구소		5시간0분	504	12632	2658	27.5	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7515),KT(4488),LGU+(2995)가입자리스트로부터무작위추출	1	1	2024-03-31	지역
강원 춘천철원화천양구을	한국갤럽조사연구소 -  MS투데이	전성	더불어민주당	24	2024-03-31 ~ 2024-03-31 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 503명 / 16.9% / 95% 신뢰수준에 ±4.4%P	2024-03-31	한국갤럽조사연구소	한국갤럽조사연구소	MS투데이	16.9	3	강원	춘천철원화천양구을	13220	한국갤럽조사연구소	강원특별자치도 춘천시 강원특별자치도 철원군 강원특별자치도 화천군 강원특별자치도 양구군 을 선거구국회의원선거정당지지도비례대표국회의원선거 	2024-04-01	강원특별자치도	/portal/bbs/B0000005/view.do?nttId=14900&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19	한국갤럽조사연구소		6시간30분	503	11722	2472	28.2	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7524),KT(4492),LGU+(2953)가입자리스트로부터무작위추출	1	1	2024-03-31	지역
강원 춘천철원화천양구을	한국갤럽조사연구소 -  MS투데이	한기호	국민의힘	58	2024-03-31 ~ 2024-03-31 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 503명 / 16.9% / 95% 신뢰수준에 ±4.4%P	2024-03-31	한국갤럽조사연구소	한국갤럽조사연구소	MS투데이	16.9	3	강원	춘천철원화천양구을	13220	한국갤럽조사연구소	강원특별자치도 춘천시 강원특별자치도 철원군 강원특별자치도 화천군 강원특별자치도 양구군 을 선거구국회의원선거정당지지도비례대표국회의원선거 	2024-04-01	강원특별자치도	/portal/bbs/B0000005/view.do?nttId=14900&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19	한국갤럽조사연구소		6시간30분	503	11722	2472	28.2	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7524),KT(4492),LGU+(2953)가입자리스트로부터무작위추출	1	1	2024-03-31	지역
강원 춘천철원화천양구을	한국갤럽조사연구소 -  MS투데이	이호범	무소속	1	2024-03-31 ~ 2024-03-31 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 503명 / 16.9% / 95% 신뢰수준에 ±4.4%P	2024-03-31	한국갤럽조사연구소	한국갤럽조사연구소	MS투데이	16.9	3	강원	춘천철원화천양구을	13220	한국갤럽조사연구소	강원특별자치도 춘천시 강원특별자치도 철원군 강원특별자치도 화천군 강원특별자치도 양구군 을 선거구국회의원선거정당지지도비례대표국회의원선거 	2024-04-01	강원특별자치도	/portal/bbs/B0000005/view.do?nttId=14900&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19	한국갤럽조사연구소		6시간30분	503	11722	2472	28.2	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7524),KT(4492),LGU+(2953)가입자리스트로부터무작위추출	1	1	2024-03-31	지역
강원 원주갑	한국갤럽조사연구소 -  원주신문	원창묵	더불어민주당	42	2024-03-31 ~ 2024-04-01 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 502명 / 14.3% / 95% 신뢰수준에 ±4.4%P	2024-03-31	한국갤럽조사연구소	한국갤럽조사연구소	원주신문	14.3	2	강원	원주갑	13246	한국갤럽조사연구소	강원특별자치도 원주시  갑 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-04-01	강원특별자치도	/portal/bbs/B0000005/view.do?nttId=14914&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=16	한국갤럽조사연구소		13시간0분	502	13157	3006	29.9	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7515),KT(4498),LGU+(2984)가입자리스트로부터무작위추출	2	1	2024-04-01	지역
강원 원주갑	한국갤럽조사연구소 -  원주신문	박정하	국민의힘	45	2024-03-31 ~ 2024-04-01 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 502명 / 14.3% / 95% 신뢰수준에 ±4.4%P	2024-03-31	한국갤럽조사연구소	한국갤럽조사연구소	원주신문	14.3	2	강원	원주갑	13246	한국갤럽조사연구소	강원특별자치도 원주시  갑 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-04-01	강원특별자치도	/portal/bbs/B0000005/view.do?nttId=14914&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=16	한국갤럽조사연구소		13시간0분	502	13157	3006	29.9	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7515),KT(4498),LGU+(2984)가입자리스트로부터무작위추출	2	1	2024-04-01	지역
인천 계양갑	한길리서치 -  시사오늘	유동수	더불어민주당	49.6	2024-03-31 ~ 2024-04-01 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 1008명 / 5.7% / 95% 신뢰수준에 ±3.1%P	2024-03-31	한길리서치	한길리서치	시사오늘	5.7	2	인천	계양갑	13282	한길리서치	인천광역시 계양구  갑 선거구  국회의원선거 비례대표국회의원선거 정당지지도 	2024-04-02	인천광역시	/portal/bbs/B0000005/view.do?nttId=14968&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=13	한길리서치		22시간30분	1008	71395	16533	49	셀가중	무선ARS(80.7%) 무선전화번호가상번호/유선ARS(19.3%) 유선전화번호RDD	무선ARS(80.7%) 가상번호구축방법:SK(11655),KT(7035),LGU+(4657)가입자리스트로부터무작위추출/유선ARS(19.3%) RDD구축방법:11개국번별0000~9999까지무작위생성및추출	2	1	2024-04-01	지역
인천 계양갑	한길리서치 -  시사오늘	최원식	국민의힘	37.9	2024-03-31 ~ 2024-04-01 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 1008명 / 5.7% / 95% 신뢰수준에 ±3.1%P	2024-03-31	한길리서치	한길리서치	시사오늘	5.7	2	인천	계양갑	13282	한길리서치	인천광역시 계양구  갑 선거구  국회의원선거 비례대표국회의원선거 정당지지도 	2024-04-02	인천광역시	/portal/bbs/B0000005/view.do?nttId=14968&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=13	한길리서치		22시간30분	1008	71395	16533	49	셀가중	무선ARS(80.7%) 무선전화번호가상번호/유선ARS(19.3%) 유선전화번호RDD	무선ARS(80.7%) 가상번호구축방법:SK(11655),KT(7035),LGU+(4657)가입자리스트로부터무작위추출/유선ARS(19.3%) RDD구축방법:11개국번별0000~9999까지무작위생성및추출	2	1	2024-04-01	지역
경기 고양병	한길리서치 -  인천일보/경인방송	이기헌	더불어민주당	51.7	2024-03-31 ~ 2024-04-01 / 무선 ARS / 무선전화번호가상번호 / 502명 / 7.3% / 95% 신뢰수준에 ±4.4%P	2024-03-31	한길리서치	한길리서치	인천일보/경인방송	7.3	2	경기	고양병	13227	한길리서치	경기도 고양시  병 선거구  국회의원선거 비례대표국회의원선거 정당지지도 	2024-04-01	경기도	/portal/bbs/B0000005/view.do?nttId=14906&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=18	한길리서치		15시간10분	502	15000	6414	47.1	셀가중	무선ARS(100%) 무선전화번호가상번호	무선ARS(100%) 가상번호구축방법:SK(7500),KT(4501),LGU+(2999)가입자리스트로부터무작위추출	2	1	2024-04-01	지역
경기 고양병	한길리서치 -  인천일보/경인방송	김종혁	국민의힘	38.9	2024-03-31 ~ 2024-04-01 / 무선 ARS / 무선전화번호가상번호 / 502명 / 7.3% / 95% 신뢰수준에 ±4.4%P	2024-03-31	한길리서치	한길리서치	인천일보/경인방송	7.3	2	경기	고양병	13227	한길리서치	경기도 고양시  병 선거구  국회의원선거 비례대표국회의원선거 정당지지도 	2024-04-01	경기도	/portal/bbs/B0000005/view.do?nttId=14906&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=18	한길리서치		15시간10분	502	15000	6414	47.1	셀가중	무선ARS(100%) 무선전화번호가상번호	무선ARS(100%) 가상번호구축방법:SK(7500),KT(4501),LGU+(2999)가입자리스트로부터무작위추출	2	1	2024-04-01	지역
대전 서을	(주)데일리리서치 -  뉴스티앤티	박범계	더불어민주당	47.8	2024-04-01 ~ 2024-04-02 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 600명 / 7.5% / 95% 신뢰수준에 ±4.0%P	2024-04-01	(주)데일리리서치	데일리리서치	뉴스티앤티	7.5	4	대전	서을	13345	(주)데일리리서치	대전광역시 서구  을 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-04-03	대전광역시	/portal/bbs/B0000005/view.do?nttId=15021&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=7	(주)데일리리서치		18시간0분	600	29929	7422	41.2	셀가중	무선ARS(90%) 무선전화번호가상번호/유선ARS(10%) 유선전화번호RDD	무선ARS(90%) SKT(8100개),KT(4860개),LGU+(3240개)가입자리스트로부터무작위추출/유선ARS(10%) 41개국번별0000~9999무작위생성및추출	2	0	2024-04-02	지역
대전 서을	(주)데일리리서치 -  뉴스티앤티	양홍규	국민의힘	39.9	2024-04-01 ~ 2024-04-02 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 600명 / 7.5% / 95% 신뢰수준에 ±4.0%P	2024-04-01	(주)데일리리서치	데일리리서치	뉴스티앤티	7.5	4	대전	서을	13345	(주)데일리리서치	대전광역시 서구  을 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-04-03	대전광역시	/portal/bbs/B0000005/view.do?nttId=15021&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=7	(주)데일리리서치		18시간0분	600	29929	7422	41.2	셀가중	무선ARS(90%) 무선전화번호가상번호/유선ARS(10%) 유선전화번호RDD	무선ARS(90%) SKT(8100개),KT(4860개),LGU+(3240개)가입자리스트로부터무작위추출/유선ARS(10%) 41개국번별0000~9999무작위생성및추출	2	0	2024-04-02	지역
대전 서을	(주)데일리리서치 -  뉴스티앤티	조동운	개혁신당	3.4	2024-04-01 ~ 2024-04-02 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 600명 / 7.5% / 95% 신뢰수준에 ±4.0%P	2024-04-01	(주)데일리리서치	데일리리서치	뉴스티앤티	7.5	4	대전	서을	13345	(주)데일리리서치	대전광역시 서구  을 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-04-03	대전광역시	/portal/bbs/B0000005/view.do?nttId=15021&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=7	(주)데일리리서치		18시간0분	600	29929	7422	41.2	셀가중	무선ARS(90%) 무선전화번호가상번호/유선ARS(10%) 유선전화번호RDD	무선ARS(90%) SKT(8100개),KT(4860개),LGU+(3240개)가입자리스트로부터무작위추출/유선ARS(10%) 41개국번별0000~9999무작위생성및추출	2	0	2024-04-02	지역
대전 서을	(주)데일리리서치 -  뉴스티앤티	이지훈	자유통일당	1.3	2024-04-01 ~ 2024-04-02 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 600명 / 7.5% / 95% 신뢰수준에 ±4.0%P	2024-04-01	(주)데일리리서치	데일리리서치	뉴스티앤티	7.5	4	대전	서을	13345	(주)데일리리서치	대전광역시 서구  을 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-04-03	대전광역시	/portal/bbs/B0000005/view.do?nttId=15021&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=7	(주)데일리리서치		18시간0분	600	29929	7422	41.2	셀가중	무선ARS(90%) 무선전화번호가상번호/유선ARS(10%) 유선전화번호RDD	무선ARS(90%) SKT(8100개),KT(4860개),LGU+(3240개)가입자리스트로부터무작위추출/유선ARS(10%) 41개국번별0000~9999무작위생성및추출	2	0	2024-04-02	지역
대전 중	(주)데일리리서치 -  뉴스티앤티	박용갑	더불어민주당	51.8	2024-04-01 ~ 2024-04-02 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 500명 / 7.5% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)데일리리서치	데일리리서치	뉴스티앤티	7.5	2	대전	중	13343	(주)데일리리서치	대전광역시 중구 국회의원선거기초단체장선거정당지지도 비례대표국회의원선거	2024-04-03	대전광역시	/portal/bbs/B0000005/view.do?nttId=15019&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8	(주)데일리리서치		17시간30분	500	29111	6123	38.1	셀가중	무선ARS(90%) 무선전화번호가상번호/유선ARS(10%) 유선전화번호RDD	무선ARS(90%) SKT(6750개),KT(4050개),LGU+(2700개)가입자리스트로부터무작위추출/유선ARS(10%) 28개국번별0000~9999무작위생성및추출	2	0	2024-04-02	지역
대전 중	(주)데일리리서치 -  뉴스티앤티	이은권	국민의힘	40.6	2024-04-01 ~ 2024-04-02 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 500명 / 7.5% / 95% 신뢰수준에 ±4.4%P	2024-04-01	(주)데일리리서치	데일리리서치	뉴스티앤티	7.5	2	대전	중	13343	(주)데일리리서치	대전광역시 중구 국회의원선거기초단체장선거정당지지도 비례대표국회의원선거	2024-04-03	대전광역시	/portal/bbs/B0000005/view.do?nttId=15019&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8	(주)데일리리서치		17시간30분	500	29111	6123	38.1	셀가중	무선ARS(90%) 무선전화번호가상번호/유선ARS(10%) 유선전화번호RDD	무선ARS(90%) SKT(6750개),KT(4050개),LGU+(2700개)가입자리스트로부터무작위추출/유선ARS(10%) 28개국번별0000~9999무작위생성및추출	2	0	2024-04-02	지역
경기 평택병	(주)데일리리서치 -  중부일보	김현정	더불어민주당	52.6	2024-04-01 ~ 2024-04-02 / 무선 ARS / 무선전화번호가상번호 / 602명 / 9.4% / 95% 신뢰수준에 ±4.0%P	2024-04-01	(주)데일리리서치	데일리리서치	중부일보	9.4	3	경기	평택병	13339	(주)데일리리서치	경기도 평택시  병 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-04-03	경기도	/portal/bbs/B0000005/view.do?nttId=15014&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8	(주)데일리리서치		18시간30분	602	17841	5824	38.1	셀가중	무선ARS(100%) 무선전화번호가상번호	무선ARS(100%) SKT(8971개),KT(5277개),LGU+(3593개)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
경기 평택병	(주)데일리리서치 -  중부일보	유의동	국민의힘	37	2024-04-01 ~ 2024-04-02 / 무선 ARS / 무선전화번호가상번호 / 602명 / 9.4% / 95% 신뢰수준에 ±4.0%P	2024-04-01	(주)데일리리서치	데일리리서치	중부일보	9.4	3	경기	평택병	13339	(주)데일리리서치	경기도 평택시  병 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-04-03	경기도	/portal/bbs/B0000005/view.do?nttId=15014&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8	(주)데일리리서치		18시간30분	602	17841	5824	38.1	셀가중	무선ARS(100%) 무선전화번호가상번호	무선ARS(100%) SKT(8971개),KT(5277개),LGU+(3593개)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
경기 평택병	(주)데일리리서치 -  중부일보	전용태	새로운미래	3.6	2024-04-01 ~ 2024-04-02 / 무선 ARS / 무선전화번호가상번호 / 602명 / 9.4% / 95% 신뢰수준에 ±4.0%P	2024-04-01	(주)데일리리서치	데일리리서치	중부일보	9.4	3	경기	평택병	13339	(주)데일리리서치	경기도 평택시  병 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-04-03	경기도	/portal/bbs/B0000005/view.do?nttId=15014&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8	(주)데일리리서치		18시간30분	602	17841	5824	38.1	셀가중	무선ARS(100%) 무선전화번호가상번호	무선ARS(100%) SKT(8971개),KT(5277개),LGU+(3593개)가입자리스트로부터무작위추출	2	0	2024-04-02	지역
경기 포천가평	(주)리얼미터 -  포천뉴스	박윤국	더불어민주당	45	2024-04-01 ~ 2024-04-02 / 유선 ARS, 무선 ARS / 유선전화번호RDD, 무선전화번호가상번호 / 1000명 / 9.2% / 95% 신뢰수준에 ±3.1%P	2024-04-01	(주)리얼미터	리얼미터	포천뉴스	9.2	3	경기	포천가평	13284	(주)리얼미터	경기도 포천시 가평군    국회의원선거 비례대표국회의원선거 정당지지도 	2024-04-02	경기도	/portal/bbs/B0000005/view.do?nttId=14967&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=13	(주)리얼미터		11시간0분	1000	34473	9875	37.3	림가중	유선ARS(4%) 유선전화번호RDD/무선ARS(96%) 무선전화번호가상번호	유선ARS(4%) 14개국번별0000~9999까지무작위생성및추출/무선ARS(96%) SKT12,853/KT12,085/LGU+1,338가입자리스트로부터무작위추출	2	0	2024-04-02	지역
경기 포천가평	(주)리얼미터 -  포천뉴스	김용태	국민의힘	46.1	2024-04-01 ~ 2024-04-02 / 유선 ARS, 무선 ARS / 유선전화번호RDD, 무선전화번호가상번호 / 1000명 / 9.2% / 95% 신뢰수준에 ±3.1%P	2024-04-01	(주)리얼미터	리얼미터	포천뉴스	9.2	3	경기	포천가평	13284	(주)리얼미터	경기도 포천시 가평군    국회의원선거 비례대표국회의원선거 정당지지도 	2024-04-02	경기도	/portal/bbs/B0000005/view.do?nttId=14967&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=13	(주)리얼미터		11시간0분	1000	34473	9875	37.3	림가중	유선ARS(4%) 유선전화번호RDD/무선ARS(96%) 무선전화번호가상번호	유선ARS(4%) 14개국번별0000~9999까지무작위생성및추출/무선ARS(96%) SKT12,853/KT12,085/LGU+1,338가입자리스트로부터무작위추출	2	0	2024-04-02	지역
